,km_driven,fuel,seller_type,transmission,owner,seats,age,mileage_count,engine_volume,max_power_count,torque_1,rpm_min,rpm_max
3472,120000,Diesel,Individual,Manual,Second Owner,7.0,11,11.559999999999999,2523.0,63.0,180.0,1440.0,1500.0
3473,80000,Petrol,Individual,Manual,First Owner,5.0,10,14.174999999999999,998.0,67.1,90.0,3500.0,3500.0
3474,110000,Diesel,Individual,Manual,Second Owner,5.0,6,21.955499999999997,1498.0,99.0,215.0,1750.0,3000.0
3475,230000,Diesel,Individual,Manual,First Owner,5.0,9,20.0345,1396.0,70.0,140.0,1800.0,3000.0
3476,25000,Petrol,Individual,Manual,First Owner,5.0,7,13.950000000000001,1197.0,81.83,114.7,4000.0,4000.0
3477,35000,Diesel,Individual,Manual,First Owner,5.0,2,19.55,1498.0,98.96,205.0,1750.0,3250.0
3478,97000,Petrol,Individual,Manual,Third Owner,5.0,10,14.857499999999998,1086.0,68.05,99.04,4500.0,4500.0
3479,120000,Diesel,Individual,Automatic,First Owner,5.0,5,16.217999999999996,1582.0,126.2,259.9,1900.0,2750.0
3480,120000,Diesel,Individual,Manual,First Owner,5.0,5,20.314999999999998,1582.0,126.32,259.8,1900.0,2750.0
3481,80000,Diesel,Individual,Manual,Second Owner,6.0,7,14.0675,2498.0,105.0,247.0,1800.0,2000.0
3482,60000,Diesel,Individual,Manual,Second Owner,5.0,10,16.405,1248.0,73.9,190.0,2000.0,2000.0
3483,60000,Petrol,Individual,Manual,First Owner,5.0,10,14.857499999999998,1086.0,68.05,99.04,4500.0,4500.0
3484,30000,Petrol,Individual,Manual,First Owner,5.0,6,14.325000000000001,1197.0,82.0,114.0,4000.0,4000.0
3485,35000,Petrol,Individual,Manual,First Owner,5.0,5,13.950000000000001,1197.0,81.83,114.7,4000.0,4000.0
3486,35000,Diesel,Individual,Manual,First Owner,5.0,5,22.601499999999998,1248.0,74.0,190.0,2000.0,2000.0
3487,35000,Diesel,Individual,Manual,First Owner,5.0,5,22.601499999999998,1248.0,74.0,190.0,2000.0,2000.0
3488,25000,Diesel,Individual,Manual,First Owner,7.0,4,13.6,2179.0,140.0,330.0,1600.0,2800.0
3489,40000,Diesel,Individual,Manual,First Owner,5.0,3,18.411,1498.0,108.62,250.0,1500.0,3000.0
3490,41779,Petrol,Dealer,Manual,First Owner,5.0,3,15.9075,1197.0,81.8,113.0,4200.0,4200.0
3491,54000,Petrol,Dealer,Manual,First Owner,5.0,5,14.024999999999999,1199.0,88.7,110.0,4800.0,4800.0
3492,31000,Diesel,Dealer,Automatic,First Owner,5.0,5,11.049999999999999,2143.0,204.0,500.0,1600.0,1800.0
3493,37000,Diesel,Individual,Automatic,First Owner,5.0,4,22.78,1248.0,74.0,190.0,2000.0,2000.0
3494,90000,Diesel,Individual,Automatic,Second Owner,4.0,10,15.385000000000002,1991.0,147.9,327.0,2600.0,2600.0
3495,13534,Petrol,Dealer,Manual,First Owner,5.0,3,10.709999999999999,1798.0,138.03,173.0,4000.0,4000.0
3496,7000,Petrol,Dealer,Automatic,Second Owner,5.0,4,10.897499999999999,1794.0,138.1,173.0,4000.0,4000.0
3497,23456,Petrol,Dealer,Manual,First Owner,5.0,4,14.174999999999999,1197.0,82.0,114.0,4000.0,4000.0
3498,43000,Diesel,Dealer,Automatic,First Owner,8.0,2,9.655999999999999,2755.0,171.5,360.0,1200.0,3400.0
3499,39000,Diesel,Dealer,Manual,First Owner,7.0,6,13.6,2179.0,140.0,330.0,1600.0,2800.0
3500,15000,Petrol,Individual,Manual,First Owner,5.0,4,13.125,1199.0,88.7,110.0,4800.0,4800.0
3501,40000,Diesel,Individual,Manual,First Owner,5.0,8,19.889999999999997,1248.0,74.0,190.0,2000.0,2000.0
3502,5000,Diesel,Dealer,Automatic,First Owner,5.0,1,15.13,1493.0,113.4,250.0,1500.0,2750.0
3503,70000,Diesel,Dealer,Manual,First Owner,5.0,4,23.8765,1248.0,88.5,200.0,1750.0,1750.0
3504,15000,Petrol,Dealer,Manual,First Owner,5.0,3,16.5,1197.0,81.8,113.0,4200.0,4200.0
3505,28156,Diesel,Dealer,Automatic,First Owner,4.0,3,14.526499999999999,2993.0,261.4,620.0,2000.0,2500.0
3506,30000,Petrol,Dealer,Manual,First Owner,5.0,6,14.024999999999999,1199.0,88.7,110.0,4800.0,4800.0
3507,70000,Petrol,Individual,Manual,First Owner,5.0,11,13.950000000000001,1199.0,79.4,108.0,4400.0,4400.0
3508,40000,Petrol,Individual,Manual,First Owner,5.0,7,14.325000000000001,1197.0,85.8,114.0,4000.0,4000.0
3509,136500,Diesel,Individual,Manual,Fourth & Above Owner,8.0,13,10.795,2609.0,120.0,290.0,1800.0,2800.0
3510,70000,Diesel,Individual,Manual,Second Owner,6.0,5,21.522,1198.0,77.0,190.0,1750.0,2250.0
3511,90000,Diesel,Individual,Manual,Second Owner,5.0,6,21.335,1498.0,98.6,200.0,1750.0,1750.0
3512,32000,Petrol,Individual,Manual,Second Owner,4.0,14,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
3513,8000,Petrol,Individual,Automatic,Second Owner,5.0,3,15.3825,998.0,67.0,90.0,3500.0,3500.0
3514,170000,Diesel,Individual,Manual,First Owner,5.0,6,20.0515,1364.0,67.04,170.0,1800.0,2400.0
3515,120000,Diesel,Individual,Manual,Fourth & Above Owner,10.0,14,10.37,1948.0,68.0,117.60000000000001,2500.0,2500.0
3516,110000,Diesel,Individual,Manual,Third Owner,5.0,11,15.13,1248.0,75.0,190.0,2000.0,2000.0
3517,100000,Diesel,Individual,Manual,First Owner,7.0,5,13.6,2179.0,140.0,330.0,1600.0,2800.0
3518,115000,Diesel,Individual,Manual,Second Owner,5.0,12,11.73,1399.0,68.0,160.0,2000.0,2000.0
3519,90000,Diesel,Individual,Manual,Second Owner,5.0,13,15.13,1248.0,75.0,190.0,2000.0,2000.0
3520,40000,Petrol,Individual,Automatic,First Owner,5.0,3,13.649999999999999,1199.0,88.7,110.0,4800.0,4800.0
3521,55000,Petrol,Individual,Manual,Second Owner,5.0,13,10.425,1599.0,103.2,146.02,3000.0,3000.0
3522,90000,Petrol,Individual,Manual,Second Owner,5.0,14,14.774999999999999,796.0,46.3,62.0,3000.0,3000.0
3523,111000,Diesel,Individual,Manual,First Owner,5.0,7,17.288999999999998,1498.0,103.2,250.0,1500.0,2500.0
3524,120000,Diesel,Individual,Manual,Second Owner,7.0,8,9.927999999999999,2498.0,112.0,260.0,1800.0,2200.0
3525,15000,Petrol,Individual,Manual,First Owner,5.0,4,16.049999999999997,1197.0,83.1,115.0,4000.0,4000.0
3526,30000,Petrol,Individual,Manual,Second Owner,5.0,5,17.055,796.0,47.3,69.0,3500.0,3500.0
3527,50000,Petrol,Individual,Manual,First Owner,5.0,4,17.9625,998.0,67.05,90.0,3500.0,3500.0
3528,40000,Diesel,Individual,Manual,First Owner,5.0,6,16.7195,1582.0,126.2,259.9,1900.0,2750.0
3529,50000,Petrol,Individual,Manual,Second Owner,5.0,13,11.475000000000001,1396.0,70.0,121.52000000000001,2600.0,2600.0
3530,45000,Petrol,Individual,Manual,Second Owner,5.0,3,17.88,1199.0,84.0,114.0,3500.0,3500.0
3531,80000,Diesel,Individual,Manual,First Owner,7.0,12,11.840499999999999,2179.0,138.0,320.0,1700.0,2700.0
3532,120000,Diesel,Individual,Manual,First Owner,7.0,9,9.927999999999999,2498.0,112.0,260.0,1800.0,2200.0
3533,90000,Diesel,Individual,Manual,Second Owner,7.0,7,12.834999999999999,2179.0,140.0,330.0,1600.0,2800.0
3534,100000,Diesel,Individual,Manual,First Owner,7.0,4,14.025,1493.0,70.0,195.0,1400.0,2200.0
3535,120000,Diesel,Individual,Manual,Third Owner,5.0,10,16.405,1248.0,73.9,190.0,2000.0,2000.0
3536,15000,Petrol,Individual,Manual,First Owner,5.0,3,11.850000000000001,1591.0,121.3,151.0,4850.0,4850.0
3537,15000,Petrol,Individual,Manual,First Owner,5.0,4,18.525,796.0,47.3,69.0,3500.0,3500.0
3538,15000,Petrol,Individual,Automatic,First Owner,5.0,4,15.9075,1197.0,81.8,113.0,4200.0,4200.0
3539,70000,Diesel,Individual,Manual,First Owner,5.0,4,21.955499999999997,1498.0,99.0,215.0,1750.0,3000.0
3540,80000,Diesel,Individual,Manual,Second Owner,5.0,9,17.425,1598.0,103.5,250.0,1500.0,2500.0
3541,80000,Diesel,Individual,Automatic,Second Owner,4.0,10,15.385000000000002,1991.0,147.9,327.0,2600.0,2600.0
3542,19000,Petrol,Individual,Manual,First Owner,5.0,4,13.950000000000001,1197.0,81.83,114.7,4000.0,4000.0
3543,42000,Petrol,Individual,Manual,First Owner,5.0,4,11.4675,1591.0,121.3,151.0,4850.0,4850.0
3544,120000,Diesel,Individual,Manual,First Owner,5.0,9,19.72,1248.0,73.94,190.0,2000.0,2000.0
3545,10000,Petrol,Individual,Automatic,First Owner,5.0,2,14.669999999999998,1197.0,81.8,113.0,4200.0,4200.0
3546,110000,Petrol,Individual,Manual,Third Owner,5.0,12,12.375,995.0,63.0,90.3,4200.0,4200.0
3547,110000,Petrol,Individual,Manual,First Owner,5.0,12,11.25,1586.0,104.68,145.0,4100.0,4100.0
3548,90000,Diesel,Individual,Manual,Third Owner,5.0,14,20.0345,1396.0,70.0,140.0,1800.0,3000.0
3549,90000,Petrol,Individual,Manual,First Owner,5.0,6,11.4675,1591.0,121.3,151.0,4850.0,4850.0
3550,50000,Diesel,Individual,Manual,First Owner,5.0,3,19.159,1396.0,88.73,219.7,1500.0,2750.0
3551,50000,Diesel,Individual,Manual,First Owner,5.0,7,21.624,936.0,56.3,142.5,1750.0,1750.0
3552,120000,Diesel,Individual,Manual,First Owner,5.0,9,18.955000000000002,1248.0,74.0,190.0,1750.0,3000.0
3553,27000,Petrol,Individual,Manual,First Owner,5.0,3,11.850000000000001,1591.0,121.3,151.0,4850.0,4850.0
3554,100000,Diesel,Individual,Manual,First Owner,5.0,8,20.0345,1396.0,70.0,140.0,1800.0,3000.0
3555,40000,Petrol,Individual,Manual,First Owner,5.0,4,17.88,1199.0,84.0,114.0,3500.0,3500.0
3556,62000,Petrol,Individual,Manual,First Owner,4.0,14,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
3557,10000,Petrol,Individual,Manual,First Owner,5.0,3,12.75,1591.0,121.3,151.0,4850.0,4850.0
3558,160000,Diesel,Individual,Manual,First Owner,5.0,7,21.335,1498.0,98.6,200.0,1750.0,1750.0
3559,60000,Petrol,Individual,Manual,First Owner,5.0,11,12.75,1197.0,80.0,111.72000000000001,4000.0,4000.0
3560,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,14,14.174999999999999,998.0,67.1,90.0,3500.0,3500.0
3561,78000,Diesel,Individual,Manual,First Owner,7.0,7,9.927999999999999,2498.0,112.0,260.0,1800.0,2200.0
3562,30000,Petrol,Individual,Manual,First Owner,5.0,2,15.225000000000001,1086.0,68.0,99.0,4500.0,4500.0
3563,20000,Diesel,Individual,Manual,First Owner,5.0,3,19.55,1498.0,98.96,205.0,1750.0,3250.0
3564,70000,Diesel,Individual,Manual,First Owner,5.0,8,19.465,1248.0,74.0,190.0,2000.0,2000.0
3565,70000,Petrol,Individual,Automatic,Second Owner,5.0,6,14.174999999999999,1197.0,82.0,114.0,4000.0,4000.0
3566,80000,Diesel,Individual,Manual,Second Owner,7.0,8,11.645,2197.0,138.1,320.0,1700.0,2700.0
3567,90000,Diesel,Individual,Manual,First Owner,8.0,14,10.795,2609.0,116.6,277.34000000000003,1700.0,2200.0
3568,80000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,11,18.7595,1199.0,73.9,180.0,2000.0,2000.0
3569,146000,Diesel,Individual,Manual,Second Owner,7.0,8,13.566,2523.0,62.1,195.0,1400.0,2200.0
3570,47200,Petrol,Individual,Manual,Third Owner,4.0,8,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
3571,60000,Diesel,Individual,Manual,First Owner,7.0,3,12.834999999999999,2179.0,152.87,360.0,1750.0,2800.0
3572,60000,Diesel,Individual,Manual,First Owner,7.0,3,12.834999999999999,2179.0,152.87,360.0,1750.0,2800.0
3573,100000,Petrol,Individual,Manual,Second Owner,5.0,14,11.475000000000001,1193.0,65.3,102.0,2600.0,2600.0
3574,100000,Diesel,Individual,Manual,Second Owner,10.0,11,12.58,2499.0,80.0,186.20000000000002,1800.0,1800.0
3575,120000,Diesel,Individual,Manual,Fourth & Above Owner,7.0,9,13.005,2956.0,83.8,250.0,1000.0,2000.0
3576,80000,Petrol,Individual,Manual,Second Owner,5.0,11,9.375,1794.0,132.0,170.0,4200.0,4200.0
3577,34000,Petrol,Individual,Manual,First Owner,5.0,5,17.2575,999.0,67.0,91.0,4250.0,4250.0
3578,50000,Diesel,Individual,Manual,First Owner,5.0,4,16.8895,1461.0,83.8,200.0,1750.0,1750.0
3579,100000,Diesel,Individual,Manual,Second Owner,5.0,11,16.668499999999998,1405.0,70.0,135.4,2500.0,2500.0
3580,52000,Petrol,Individual,Manual,Second Owner,5.0,13,10.425,1599.0,103.2,146.02,3000.0,3000.0
3581,110000,Diesel,Individual,Manual,First Owner,7.0,8,17.6545,1248.0,88.76,200.0,1750.0,1750.0
3582,70000,Petrol,Individual,Manual,First Owner,5.0,6,13.950000000000001,1197.0,81.83,114.7,4000.0,4000.0
3583,68609,Diesel,Dealer,Manual,First Owner,5.0,5,19.294999999999998,1498.0,89.84,204.0,2000.0,2750.0
3584,33360,Diesel,Dealer,Manual,First Owner,5.0,3,19.354499999999998,1498.0,98.59,205.0,1750.0,3250.0
3585,5000,Diesel,Individual,Manual,First Owner,7.0,2,14.705,1497.0,121.0,300.0,1750.0,2500.0
3586,10000,Diesel,Individual,Automatic,First Owner,7.0,2,11.73,2999.0,174.57,380.0,1800.0,2800.0
3587,35000,Diesel,Individual,Manual,First Owner,5.0,4,18.275,1497.0,108.5,260.0,1500.0,2750.0
3588,30000,Diesel,Individual,Manual,First Owner,5.0,2,19.55,1498.0,98.96,205.0,1750.0,3250.0
3589,15000,Petrol,Individual,Manual,First Owner,5.0,3,15.299999999999999,1194.0,94.93,120.0,4250.0,4250.0
3590,14317,Petrol,Dealer,Manual,First Owner,5.0,2,10.6725,1498.0,104.55,142.0,4000.0,4000.0
3591,5000,Petrol,Individual,Manual,Second Owner,5.0,3,15.4725,1198.0,67.0,104.0,4000.0,4000.0
3592,5000,Petrol,Individual,Automatic,First Owner,5.0,2,13.5,1497.0,117.6,145.0,4600.0,4600.0
3593,28000,Petrol,Individual,Manual,First Owner,5.0,4,13.350000000000001,1497.0,117.3,145.0,4600.0,4600.0
3594,40000,Diesel,Individual,Manual,First Owner,5.0,3,19.55,1498.0,98.96,205.0,1750.0,3250.0
3595,87237,Diesel,Dealer,Manual,Second Owner,5.0,9,17.0,1399.0,68.05,160.0,2000.0,2000.0
3596,99500,Diesel,Individual,Manual,Third Owner,7.0,10,9.775,1991.0,147.9,320.0,2000.0,2000.0
3597,16500,Petrol,Dealer,Automatic,First Owner,5.0,2,10.47,1451.0,141.0,250.0,1600.0,3600.0
3598,110000,Diesel,Individual,Manual,First Owner,7.0,7,17.6545,1248.0,88.76,200.0,1750.0,1750.0
3599,72000,Diesel,Individual,Manual,First Owner,5.0,10,19.465,1248.0,74.0,190.0,2000.0,2000.0
3600,50000,Diesel,Individual,Manual,First Owner,5.0,3,24.139999999999997,1248.0,74.02,190.0,2000.0,2000.0
3601,55000,Petrol,Individual,Manual,Second Owner,5.0,13,10.425,1599.0,103.2,146.02,3000.0,3000.0
3602,60000,Diesel,Individual,Manual,First Owner,5.0,6,23.2815,1248.0,74.0,190.0,2000.0,2000.0
3603,9000,Diesel,Dealer,Automatic,First Owner,5.0,4,11.559999999999999,1999.0,177.0,430.0,1750.0,2500.0
3604,45000,Diesel,Dealer,Automatic,First Owner,5.0,4,16.4305,1999.0,177.0,430.0,1750.0,2500.0
3605,110000,Diesel,Individual,Manual,First Owner,7.0,6,11.985,2179.0,147.94,320.0,1500.0,3000.0
3606,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,5,14.370000000000001,2494.0,157.7,213.0,4500.0,4500.0
3607,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,8,16.3425,998.0,67.05,90.0,3500.0,3500.0
3608,38817,Diesel,Dealer,Manual,First Owner,5.0,3,23.2815,1248.0,74.0,190.0,2000.0,2000.0
3609,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,5,13.649999999999999,1199.0,88.7,110.0,4800.0,4800.0
3610,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,8,11.0415,2494.0,100.6,200.0,1200.0,3600.0
3611,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,2,16.5,1197.0,81.8,113.0,4200.0,4200.0
3612,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4,12.585,1496.0,88.73,132.0,3000.0,3000.0
3613,69779,Petrol,Dealer,Automatic,First Owner,5.0,3,16.5,1197.0,81.8,113.0,4200.0,4200.0
3614,56290,Diesel,Dealer,Manual,First Owner,5.0,4,20.4,1186.0,73.97,190.24,1750.0,2250.0
3615,7500,Diesel,Dealer,Automatic,First Owner,5.0,2,14.263,1995.0,190.0,400.0,1750.0,2500.0
3616,8500,Diesel,Dealer,Automatic,First Owner,5.0,2,14.263,1995.0,190.0,400.0,1750.0,2500.0
3617,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,2,14.25,1199.0,88.76,110.0,4800.0,4800.0
3618,11000,Petrol,Dealer,Automatic,First Owner,5.0,5,10.725000000000001,1598.0,103.5,153.0,3800.0,3800.0
3619,2000,Diesel,Dealer,Automatic,First Owner,5.0,3,14.28,1984.0,150.0,350.0,1500.0,2750.0
3620,9000,Diesel,Dealer,Automatic,First Owner,5.0,4,11.559999999999999,1999.0,177.0,430.0,1750.0,2500.0
3621,20000,Petrol,Dealer,Automatic,First Owner,5.0,2,16.7775,2487.0,214.56,202.0,3600.0,5200.0
3622,45000,Diesel,Dealer,Automatic,First Owner,5.0,4,16.4305,1999.0,177.0,430.0,1750.0,2500.0
3624,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,5,14.370000000000001,2494.0,157.7,213.0,4500.0,4500.0
3625,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,8,16.3425,998.0,67.05,90.0,3500.0,3500.0
3626,38817,Diesel,Dealer,Manual,First Owner,5.0,3,23.2815,1248.0,74.0,190.0,2000.0,2000.0
3627,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,5,13.649999999999999,1199.0,88.7,110.0,4800.0,4800.0
3628,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,8,11.0415,2494.0,100.6,200.0,1200.0,3600.0
3629,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,2,16.5,1197.0,81.8,113.0,4200.0,4200.0
3630,69779,Petrol,Dealer,Automatic,First Owner,5.0,3,16.5,1197.0,81.8,113.0,4200.0,4200.0
3631,56290,Diesel,Dealer,Manual,First Owner,5.0,4,20.4,1186.0,73.97,190.24,1750.0,2250.0
3632,7500,Diesel,Dealer,Automatic,First Owner,5.0,2,14.263,1995.0,190.0,400.0,1750.0,2500.0
3633,8500,Diesel,Dealer,Automatic,First Owner,5.0,2,14.263,1995.0,190.0,400.0,1750.0,2500.0
3634,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,2,14.25,1199.0,88.76,110.0,4800.0,4800.0
3635,11000,Petrol,Dealer,Automatic,First Owner,5.0,5,10.725000000000001,1598.0,103.5,153.0,3800.0,3800.0
3636,2000,Diesel,Dealer,Automatic,First Owner,5.0,3,14.28,1984.0,150.0,350.0,1500.0,2750.0
3637,100000,Diesel,Individual,Manual,Third Owner,5.0,14,12.58,1998.0,68.0,122.50000000000001,3000.0,3000.0
3639,9000,Diesel,Dealer,Automatic,First Owner,5.0,4,11.559999999999999,1999.0,177.0,430.0,1750.0,2500.0
3640,20000,Petrol,Dealer,Automatic,First Owner,5.0,2,16.7775,2487.0,214.56,202.0,3600.0,5200.0
3641,45000,Diesel,Dealer,Automatic,First Owner,5.0,4,16.4305,1999.0,177.0,430.0,1750.0,2500.0
3642,110000,Diesel,Individual,Manual,First Owner,7.0,6,11.985,2179.0,147.94,320.0,1500.0,3000.0
3644,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,5,14.370000000000001,2494.0,157.7,213.0,4500.0,4500.0
3645,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,8,16.3425,998.0,67.05,90.0,3500.0,3500.0
3646,38817,Diesel,Dealer,Manual,First Owner,5.0,3,23.2815,1248.0,74.0,190.0,2000.0,2000.0
3647,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,5,13.649999999999999,1199.0,88.7,110.0,4800.0,4800.0
3648,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,8,11.0415,2494.0,100.6,200.0,1200.0,3600.0
3649,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,2,16.5,1197.0,81.8,113.0,4200.0,4200.0
3650,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4,12.585,1496.0,88.73,132.0,3000.0,3000.0
3651,56290,Diesel,Dealer,Manual,First Owner,5.0,4,20.4,1186.0,73.97,190.24,1750.0,2250.0
3652,7500,Diesel,Dealer,Automatic,First Owner,5.0,2,14.263,1995.0,190.0,400.0,1750.0,2500.0
3653,8500,Diesel,Dealer,Automatic,First Owner,5.0,2,14.263,1995.0,190.0,400.0,1750.0,2500.0
3654,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,2,14.25,1199.0,88.76,110.0,4800.0,4800.0
3655,2000,Diesel,Dealer,Automatic,First Owner,5.0,3,14.28,1984.0,150.0,350.0,1500.0,2750.0
3656,80000,Diesel,Individual,Manual,First Owner,5.0,6,21.2585,1498.0,89.75,204.0,2000.0,2750.0
3657,30000,Petrol,Individual,Manual,First Owner,5.0,4,15.6675,1197.0,81.8,113.0,4200.0,4200.0
3658,219000,Diesel,Individual,Manual,Second Owner,8.0,13,10.88,2494.0,102.0,199.92,1400.0,3400.0
3659,80000,Petrol,Individual,Manual,First Owner,5.0,4,18.525,796.0,47.3,69.0,3500.0,3500.0
3660,80000,Diesel,Individual,Manual,First Owner,5.0,5,23.8765,1248.0,88.5,200.0,1750.0,1750.0
3661,35000,Petrol,Individual,Manual,Second Owner,5.0,5,15.637500000000001,1197.0,83.14,115.0,4000.0,4000.0
3662,167000,Diesel,Individual,Manual,First Owner,5.0,8,18.955000000000002,1248.0,88.8,200.0,1750.0,3000.0
3663,94000,Diesel,Individual,Manual,First Owner,5.0,5,16.7195,1582.0,126.2,259.9,1900.0,2750.0
3664,80000,Petrol,Individual,Manual,First Owner,5.0,9,13.440000000000001,1086.0,62.1,96.1,3000.0,3000.0
3665,100000,Petrol,Individual,Manual,Second Owner,4.0,14,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
3666,90000,Petrol,Individual,Manual,Second Owner,5.0,14,10.350000000000001,1299.0,70.0,104.86,2500.0,2500.0
3667,246000,Diesel,Individual,Manual,Second Owner,7.0,9,11.0415,2494.0,100.0,200.0,1400.0,3400.0
3668,10000,Petrol,Individual,Manual,First Owner,5.0,2,16.049999999999997,1197.0,83.1,115.0,4000.0,4000.0
3669,5200,Petrol,Individual,Manual,First Owner,5.0,2,15.225000000000001,1199.0,83.81,114.0,3500.0,3500.0
3670,120000,Petrol,Individual,Manual,Second Owner,5.0,14,12.975000000000001,993.0,60.0,78.0,4500.0,4500.0
3671,90000,Diesel,Individual,Manual,Second Owner,5.0,8,19.465,1248.0,74.0,190.0,2000.0,2000.0
3672,50000,Petrol,Individual,Automatic,First Owner,5.0,5,13.5,1497.0,117.3,145.0,4600.0,4600.0
3673,5000,Petrol,Individual,Manual,First Owner,5.0,4,14.174999999999999,1197.0,81.86,113.75,4000.0,4000.0
3674,10500,Petrol,Individual,Manual,First Owner,6.0,3,13.612499999999999,1198.0,82.0,115.0,3500.0,3600.0
3675,26000,Diesel,Individual,Manual,First Owner,5.0,3,16.66,1461.0,108.45,245.0,1750.0,1750.0
3676,60000,Diesel,Individual,Manual,Second Owner,7.0,7,12.834999999999999,2179.0,140.0,330.0,1600.0,2800.0
3677,40000,Petrol,Individual,Manual,First Owner,5.0,14,8.774999999999999,1796.0,178.0,240.10000000000002,3500.0,4500.0
3678,60000,Petrol,Individual,Manual,Second Owner,5.0,11,10.897499999999999,1798.0,138.0,173.0,4000.0,4000.0
3679,25000,Petrol,Individual,Manual,First Owner,5.0,6,11.8875,1499.0,110.4,140.0,4400.0,4400.0
3680,15000,Petrol,Individual,Manual,First Owner,5.0,10,13.125,1298.0,85.8,114.0,4000.0,4000.0
3681,110000,Diesel,Individual,Manual,First Owner,5.0,9,16.405,1248.0,73.9,190.0,2000.0,2000.0
3682,100000,Diesel,Individual,Manual,Second Owner,5.0,11,16.405,1248.0,73.9,190.0,2000.0,2000.0
3683,120000,Petrol,Individual,Manual,First Owner,5.0,14,13.350000000000001,1086.0,63.0,96.04000000000002,3000.0,3000.0
3684,55000,Petrol,Individual,Automatic,Second Owner,5.0,11,9.225000000000001,1781.0,163.2,224.42000000000002,1950.0,4700.0
3685,120000,Petrol,Individual,Manual,Third Owner,5.0,14,11.25,1586.0,104.68,145.0,4100.0,4100.0
3686,35000,Petrol,Individual,Manual,First Owner,5.0,14,13.649999999999999,1061.0,64.0,84.0,3500.0,3500.0
3687,13000,Petrol,Individual,Manual,First Owner,5.0,3,18.525,796.0,47.3,69.0,3500.0,3500.0
3688,50000,Diesel,Individual,Manual,First Owner,5.0,6,22.601499999999998,1248.0,74.0,190.0,2000.0,2000.0
3689,40000,Petrol,Individual,Manual,First Owner,5.0,9,15.27,1197.0,78.9,111.7,4000.0,4000.0
3690,25000,Petrol,Individual,Manual,First Owner,5.0,5,12.892500000000002,1197.0,81.86,114.73,4000.0,4000.0
3691,5000,Petrol,Individual,Manual,First Owner,5.0,2,17.9025,1197.0,88.5,113.0,4400.0,4400.0
3692,50000,Petrol,Individual,Manual,Second Owner,4.0,8,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
3693,80000,Petrol,Individual,Manual,Third Owner,5.0,7,14.174999999999999,1197.0,82.0,114.0,4000.0,4000.0
3694,225000,Diesel,Individual,Manual,Second Owner,8.0,9,11.0415,2494.0,100.0,200.0,1400.0,3400.0
